index,name,back_default_sprite_url,front_default_sprite_url,official_artwork_front_default
315,roselia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/315.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/315.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/315.png
316,gulpin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/316.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/316.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/316.png
317,swalot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/317.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/317.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/317.png
318,carvanha,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/318.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/318.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/318.png
319,sharpedo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/319.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/319.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/319.png
320,wailmer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/320.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/320.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/320.png
321,wailord,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/321.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/321.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/321.png
322,numel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/322.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/322.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/322.png
323,camerupt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/323.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/323.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/323.png
324,torkoal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/324.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/324.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/324.png
325,spoink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/325.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/325.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/325.png
326,grumpig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/326.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/326.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/326.png
327,spinda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/327.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/327.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/327.png
328,trapinch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/328.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/328.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/328.png
329,vibrava,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/329.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/329.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/329.png
330,flygon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/330.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/330.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/330.png
331,cacnea,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/331.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/331.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/331.png
332,cacturne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/332.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/332.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/332.png
333,swablu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/333.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/333.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/333.png
334,altaria,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/334.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/334.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/334.png
335,zangoose,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/335.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/335.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/335.png
336,seviper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/336.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/336.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/336.png
337,lunatone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/337.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/337.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/337.png
338,solrock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/338.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/338.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/338.png
339,barboach,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/339.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/339.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/339.png
340,whiscash,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/340.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/340.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/340.png
341,corphish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/341.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/341.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/341.png
342,crawdaunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/342.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/342.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/342.png
343,baltoy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/343.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/343.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/343.png
344,claydol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/344.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/344.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/344.png
345,lileep,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/345.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/345.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/345.png
346,cradily,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/346.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/346.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/346.png
347,anorith,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/347.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/347.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/347.png
348,armaldo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/348.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/348.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/348.png
349,feebas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/349.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/349.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/349.png
350,milotic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/350.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/350.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/350.png
351,castform,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/351.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/351.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/351.png
352,kecleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/352.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/352.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/352.png
353,shuppet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/353.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/353.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/353.png
354,banette,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/354.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/354.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/354.png
355,duskull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/355.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/355.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/355.png
356,dusclops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/356.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/356.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/356.png
357,tropius,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/357.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/357.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/357.png
358,chimecho,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/358.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/358.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/358.png
359,absol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/359.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/359.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/359.png
360,wynaut,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/360.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/360.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/360.png
361,snorunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/361.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/361.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/361.png
362,glalie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/362.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/362.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/362.png
363,spheal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/363.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/363.png
364,sealeo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/364.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/364.png
365,walrein,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/365.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/365.png
366,clamperl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/366.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/366.png
367,huntail,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/367.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/367.png
368,gorebyss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/368.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/368.png
369,relicanth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/369.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/369.png
370,luvdisc,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/370.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/370.png
371,bagon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/371.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/371.png
372,shelgon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/372.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/372.png
373,salamence,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/373.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/373.png
374,beldum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/374.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/374.png
375,metang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/375.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/375.png
376,metagross,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/376.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/376.png
377,regirock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/377.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/377.png
378,regice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/378.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/378.png
379,registeel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/379.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/379.png
380,latias,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/380.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/380.png
381,latios,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/381.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/381.png
382,kyogre,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/382.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/382.png
383,groudon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/383.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/383.png
384,rayquaza,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/384.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/384.png
385,jirachi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/385.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/385.png
386,deoxys,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/386.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/386.png
387,turtwig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/387.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/387.png
388,grotle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/388.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/388.png
389,torterra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/389.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/389.png
390,chimchar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/390.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/390.png
391,monferno,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/391.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/391.png
392,infernape,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/392.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/392.png
393,piplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/393.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/393.png
394,prinplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/394.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/394.png
395,empoleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/395.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/395.png
396,starly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/396.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/396.png
397,staravia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/397.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/397.png
398,staraptor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/398.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/398.png
399,bidoof,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/399.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/399.png
400,bibarel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/400.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/400.png
401,kricketot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/401.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/401.png
402,kricketune,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/402.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/402.png
403,shinx,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/403.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/403.png
404,luxio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/404.png
405,luxray,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/405.png
406,budew,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/406.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/406.png
407,roserade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/407.png
408,cranidos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/408.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/408.png
409,rampardos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/409.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/409.png
410,shieldon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/410.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/410.png
411,bastiodon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/411.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/411.png
412,burmy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/412.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/412.png
413,wormadamplant cloak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/413.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/413.png
414,mothim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/414.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/414.png
415,combee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/415.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/415.png
416,vespiquen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/416.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/416.png
417,pachirisu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/417.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/417.png
418,buizel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/418.png
419,floatzel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/419.png
